Quadrant,ASN,CC,Cone,Percentile,Name
Q3: WASTED TECH,35753,SA,98,57.01866666666666,Etihad Salam Telecom CJSC
Q3: WASTED TECH,15895,UA,96,49.35352112676056,"""Kyivstar"" PJSC"
Q3: WASTED TECH,2711,US,95,25.967441860465115,Spirit Communications
Q3: WASTED TECH,52873,BR,95,42.87083333333333,Softdados Telecomunicações
Q3: WASTED TECH,18734,MX,94,25.08604651162791,"Operbes, S.A. de C.V."
Q3: WASTED TECH,52554,BR,93,24.74375,Rede MegasNet Telecomunicações
Q3: WASTED TECH,12025,US,92,16.78,Iron Mountain Data Centers
Q3: WASTED TECH,2116,NO,92,50.4445945945946,GLOBALCONNECT AS
Q3: WASTED TECH,202,US,91,20.436708860759495,"Level 3 Parent, LLC"
Q3: WASTED TECH,15557,FR,89,57.62098765432099,SFR SA
Q3: WASTED TECH,28186,BR,86,31.482278481012656,ITS TELECOMUNICACOES LTDA
Q3: WASTED TECH,262462,BR,85,33.804054054054056,Aranet Play
Q3: WASTED TECH,3758,SG,85,34.33406593406593,SingNet
Q3: WASTED TECH,28220,BR,84,45.7811320754717,Alares Internet
Q3: WASTED TECH,52863,BR,83,54.75342465753425,UPX TECNOLOGIA LTDA
Q3: WASTED TECH,7795,US,83,21.048529411764704,"LUMOS Networks, Inc."
Q3: WASTED TECH,35819,SA,82,50.57014925373134,"Etihad Etisalat, a joint stock company"
Q3: WASTED TECH,31242,PL,82,22.55875,P4 Sp. z o.o.
Q3: WASTED TECH,7385,US,80,16.836363636363636,Zayo (fka Allstream)
Q3: WASTED TECH,12479,ES,79,46.22048192771084,Orange Espagne SA
Q3: WASTED TECH,26554,US,79,22.41014492753623,"US Signal Company, L.L.C."
Q3: WASTED TECH,33659,US,78,23.27906976744186,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,9141,PL,76,44.6764705882353,P4 Sp. z o.o.
Q3: WASTED TECH,262503,BR,76,44.9223880597015,WIKI TELECOMUNICACOES EIRELI
Q3: WASTED TECH,209735,GB,75,20.02741935483871,Lagrange Cloud Technologies Limited
Q3: WASTED TECH,265038,BR,74,35.94444444444444,TELFO SERVICO DE TELECOMUNICACOES LTDA
Q3: WASTED TECH,262476,BR,74,26.628125,BRCENTRAL TELECOM
Q3: WASTED TECH,139317,CN,74,8.333333333333334,Ningbo Dahuamao Information Technology Co Ltd
Q3: WASTED TECH,263432,BR,72,27.726666666666667,CORPORATIVA TELECOMUNICACOES EIRELI ME
Q3: WASTED TECH,13367,US,71,16.519736842105264,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,19108,US,71,41.50625,Optimum
Q3: WASTED TECH,262847,BR,70,23.317307692307693,DBUG TELECOM LTDA
Q3: WASTED TECH,9808,CN,69,4.9228571428571435,China Mobile Backbone
Q3: WASTED TECH,25899,US,69,41.19491525423729,LS Networks
Q3: WASTED TECH,13876,US,68,27.89428571428571,"FiberLight, LLC"
Q3: WASTED TECH,33650,US,67,23.54492753623188,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,207841,GB,67,26.727118644067797,Inferno Communications Ltd
Q3: WASTED TECH,32505,US,66,28.84426229508197,Conterra
Q3: WASTED TECH,8767,DE,66,41.76615384615385,M-net Telekommunikations GmbH
Q3: WASTED TECH,33652,US,66,29.668,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,8452,EG,65,26.975362318840578,Telecom Egypt
Q3: WASTED TECH,33668,US,64,36.68591549295775,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,262355,BR,64,33.45882352941177,VSX Networks
Q3: WASTED TECH,52872,BR,64,42.30769230769231,VOANET Telecomunicações Ltda.
Q3: WASTED TECH,19009,US,64,21.804615384615385,Everstream Solutions LLC
Q3: WASTED TECH,20632,RU,63,34.74516129032258,PJSC MegaFon
Q3: WASTED TECH,53115,BR,62,58.490566037735846,ISPX Solucoes em Telecomunicacoes SPE Ltda
Q3: WASTED TECH,39686,NL,62,55.64727272727273,Eurofiber Nederland BV
Q3: WASTED TECH,14259,CL,61,57.31428571428571,Gtd Internet S.A.
Q3: WASTED TECH,14868,BR,60,21.19056603773585,Ligga Telecomunicações S.A.
Q3: WASTED TECH,25159,RU,60,29.906756756756756,PJSC MegaFon
Q3: WASTED TECH,17222,BR,60,14.820338983050847,MUNDIVOX DO BRASIL LTDA
Q3: WASTED TECH,28173,BR,59,27.22888888888889,Dinamica Telecomunicacoes Ltda
Q3: WASTED TECH,266931,BR,59,40.05172413793103,NOVELL INTERNET
Q3: WASTED TECH,8437,AT,58,44.26603773584905,Hutchison Drei Austria GmbH
Q3: WASTED TECH,33490,US,58,32.20166666666667,Comcast (Portland/Spokane)
Q3: WASTED TECH,8473,SE,58,50.523529411764706,Bahnhof AB
Q3: WASTED TECH,7725,US,58,31.97761194029851,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,8412,AT,57,56.861666666666665,T-Mobile Austria GmbH
Q3: WASTED TECH,15305,US,57,26.40392156862745,"Syringa Networks, LLC"
Q3: WASTED TECH,600,US,57,0.9925925925925926,OARnet
Q3: WASTED TECH,719,FI,56,53.06792452830189,Elisa Oyj
Q3: WASTED TECH,1759,FI,56,48.623636363636365,Telia Finland Oyj
Q3: WASTED TECH,33660,US,56,38.61311475409836,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,26801,US,56,21.585106382978722,"Zito Media, L.P."
Q3: WASTED TECH,5089,GB,56,38.87894736842105,Virgin Media Limited
Q3: WASTED TECH,15994,HR,54,30.785454545454545,A1 Hrvatska d.o.o.
Q3: WASTED TECH,45177,NZ,54,57.293749999999996,Devoli
Q3: WASTED TECH,28189,BR,53,28.26086956521739,NOVVACORE
Q3: WASTED TECH,7459,US,52,22.67735849056604,"Grande Communications Networks, LLC"
Q3: WASTED TECH,30517,US,52,21.941176470588236,"Great Lakes Comnet, Inc."
Q3: WASTED TECH,9145,DE,52,45.96829268292683,EWE TEL GmbH
Q3: WASTED TECH,10753,US,52,42.660869565217396,"Level 3 Parent, LLC"
Q3: WASTED TECH,11232,US,51,51.60833333333333,Midcontinent Communications
Q3: WASTED TECH,1853,AT,51,20.53,ACONET
Q3: WASTED TECH,38794,TH,51,59.465306122448986,UIH
Q3: WASTED TECH,17451,ID,51,54.61086956521739,Biznet Networks
Q3: WASTED TECH,12271,US,50,24.91923076923077,Charter Communications Inc
Q3: WASTED TECH,27552,US,50,43.23265306122449,"TowardEX Technologies International, Inc."
Q3: WASTED TECH,30600,US,50,26.24791666666667,Metronet
Q3: WASTED TECH,36086,US,50,18.976,Telx
Q3: WASTED TECH,6181,US,50,29.98125,Cincinnati Bell Telephone Company LLC
Q3: WASTED TECH,33662,US,49,31.572727272727274,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,13977,US,49,17.118750000000002,Fidium
Q3: WASTED TECH,3561,US,49,14.094117647058823,Lumen (ex. Savvis)
Q3: WASTED TECH,16086,FI,49,58.195454545454545,DNA Oyj
Q3: WASTED TECH,61621,BR,49,50.97551020408164,Norte.Net Telecomunicações Ltda
Q3: WASTED TECH,4515,HK,49,15.508163265306122,PCCW IMS Ltd (PCCW Business Internet Access)
Q3: WASTED TECH,4809,CN,48,28.309090909090912,China Telecom Next Generation Carrier Network
Q3: WASTED TECH,6849,UA,47,52.98478260869565,"JSC ""Ukrtelecom"""
Q3: WASTED TECH,6697,BY,47,42.446875,Beltelecom
Q3: WASTED TECH,5391,HR,47,57.62173913043478,Hrvatski Telekom d.d.
Q3: WASTED TECH,3816,CO,46,54.3972972972973,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
Q3: WASTED TECH,266445,BR,46,27.560000000000002,SEA TELECOM LTDA
Q3: WASTED TECH,11096,US,44,7.480487804878049,FloridaNet
Q3: WASTED TECH,52871,BR,44,53.71363636363637,TASCOM TELECOMUNICAÇÕES LTDA
Q3: WASTED TECH,11272,US,43,20.538636363636364,C Spire Fiber
Q3: WASTED TECH,4181,US,43,32.52368421052632,TDS TELECOM
Q3: WASTED TECH,12083,US,43,31.144444444444446,WideOpenWest Finance LLC
Q3: WASTED TECH,19332,MX,43,37.81219512195122,"Marcatel Com, S.A. de C.V."
Q3: WASTED TECH,21508,US,42,11.63111111111111,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,262999,BR,42,52.31860465116279,IVI TECNOLOGIA E COMUNICAÇÃO LTDA
Q3: WASTED TECH,2860,PT,41,48.735897435897435,"NOS COMUNICACOES, S.A."
Q3: WASTED TECH,33154,US,41,24.994871794871795,DQE Communications LLC
Q3: WASTED TECH,53180,BR,41,31.57894736842105,INFORTEL COMUNICACOES LTDA
Q3: WASTED TECH,7720,US,41,25.327659574468086,Skywolf Technology LLC
Q3: WASTED TECH,81,US,40,44.71351351351352,MCNC
Q3: WASTED TECH,11967,US,39,46.668,Hop179 LLC
Q3: WASTED TECH,266167,BR,39,35.526315789473685,CELERIX TECNOLOGIA DE TELECOMUNICACOES LTDA
Q3: WASTED TECH,4922,US,39,25.878947368421052,Shenandoah Cable Television LLC
Q3: WASTED TECH,1237,KR,39,7.455263157894737,KISTI
Q3: WASTED TECH,31261,RU,38,46.51162790697674,PJSC MegaFon
Q3: WASTED TECH,28158,BR,38,52.142857142857146,Ampernet Telecomunicações Ltda
Q3: WASTED TECH,21413,DE,38,48.4625,Envia Tel GmbH
Q3: WASTED TECH,63473,US,38,46.970454545454544,"HostHatch, LLC"
Q3: WASTED TECH,21559,PR,38,28.774358974358975,OSNET
Q3: WASTED TECH,21700,US,38,59.07555555555556,"Neptune Networks, LLC"
Q3: WASTED TECH,53158,BR,37,39.48421052631579,Net Turbo Telecom
Q3: WASTED TECH,263327,BR,37,28.9,ONLINE TELECOMUNICACOES LTDA
Q3: WASTED TECH,12042,US,36,28.893939393939394,Fidium
Q3: WASTED TECH,273683,BR,35,49.21111111111111,ALLREDE TELECOM LTDA
Q3: WASTED TECH,24835,EG,35,13.58918918918919,Vodafone Egypt
Q3: WASTED TECH,21219,UA,35,41.891891891891895,"PRIVATE JOINT STOCK COMPANY ""DATAGROUP"""
Q3: WASTED TECH,7004,CL,35,58.5578947368421,TELEFÓNICA CHILE S.A.
Q3: WASTED TECH,8422,DE,35,36.496875,NetCologne
Q3: WASTED TECH,25394,DE,34,42.96774193548387,MK Netzdienste Verwaltungs GmbH trading as MK Netzdienste GmbH & Co. KG
Q3: WASTED TECH,394437,US,34,27.22631578947368,PS Lightwave
Q3: WASTED TECH,13329,US,34,45.33939393939394,"Kansas Fiber Network, LLC"
Q3: WASTED TECH,29695,NO,34,45.23529411764706,Lyse Tele AS
Q3: WASTED TECH,31117,SK,34,45.161764705882355,ENERGOTEL a.s.
Q3: WASTED TECH,197103,MT,33,6.0606060606060606,Ixaris Systems (Malta) Limited
Q3: WASTED TECH,393577,US,33,44.65897435897436,Tritan Development
Q3: WASTED TECH,22909,US,33,24.62162162162162,"Comcast Cable Communications, LLC"
Q3: WASTED TECH,263073,BR,33,38.08510638297872,DTEL TELECOM
Q3: WASTED TECH,3737,US,33,49.04375,PenTeleData Inc.
Q3: WASTED TECH,16904,US,33,29.16764705882353,Arvig Enterprises Inc.
Q3: WASTED TECH,19905,US,33,47.6,"Vercara, LLC"
Q3: WASTED TECH,28725,CZ,33,43.696969696969695,CETIN a.s.
Q3: WASTED TECH,16302,FI,32,55.59666666666667,Suomi Communications Oy
Q3: WASTED TECH,31313,RO,32,43.96666666666667,Serviciul de Telecomunicatii Speciale
Q3: WASTED TECH,265061,BR,31,38.46153846153846,GC NET
Q3: WASTED TECH,1241,GR,31,47.983870967741936,Nova Telecommunications & Media Single Member S.A
Q3: WASTED TECH,213605,CN,31,26.666666666666668,Liu HaoRan
Q3: WASTED TECH,10490,US,31,31.857142857142858,Georgia Institute of Technology
Q3: WASTED TECH,1653,EU,31,37.03125,Vetenskapsrådet / SUNET
Q3: WASTED TECH,12849,IL,31,53.745714285714286,Hot-Net internet services Ltd.
Q3: WASTED TECH,3329,GR,30,55.46551724137931,Vodafone Greece
Q3: WASTED TECH,20552,PL,30,45.82142857142857,Horyzont Technologie Internetowe sp.z.o.o.
Q3: WASTED TECH,22911,US,30,22.16176470588235,"SINAP-TIX, LLC"
Q3: WASTED TECH,40948,US,30,27.5,Stratus Networks
Q3: WASTED TECH,11758,US,30,39.209375,IRIS Networks
Q3: WASTED TECH,263269,BR,30,36.353125,RAGTEK TECNOLOGIA
Q3: WASTED TECH,11776,US,30,26.263636363636365,Breezeline
Q3: WASTED TECH,17054,US,30,18.663333333333334,Expedient
Q3: WASTED TECH,6677,IS,29,58.52,Míla hf
Q3: WASTED TECH,237,US,29,44.99615384615385,Merit Network Inc.
Q3: WASTED TECH,30722,IT,29,27.037037037037038,Fastweb SpA
Q3: WASTED TECH,396986,US,29,0.0,"Bytedance, Inc. (TikTok)"
Q3: WASTED TECH,267469,BR,29,52.60645161290322,W8 Telecom Ltda - ME
Q3: WASTED TECH,14265,US,28,3.7037037037037037,TPx Communications
Q3: WASTED TECH,53065,BR,28,37.74193548387097,Opcao Telecom
Q3: WASTED TECH,29465,NG,28,30.9741935483871,MTN NIGERIA Communication limited
Q3: WASTED TECH,61745,BR,27,59.19655172413793,NBS Telecom
Q3: WASTED TECH,327693,ZA,27,33.53666666666667,Echotel Pty Ltd
Q3: WASTED TECH,15290,US,27,22.375757575757575,Zayo Bandwidth
Q3: WASTED TECH,25956,US,27,12.326666666666666,Logix
Q3: WASTED TECH,2381,US,27,34.608823529411765,WiscNet
Q3: WASTED TECH,668,US,27,0.0,DoD High Performance Computing (Defense Research and Engineering Network)
Q3: WASTED TECH,61678,BR,26,41.885185185185186,NETWAY INFORMATICA LTDA
Q3: WASTED TECH,20141,US,26,8.455555555555556,"Quality Technology Services, LLC"
Q3: WASTED TECH,12337,DE,26,46.91851851851852,noris network AG
Q3: WASTED TECH,803,CA,25,51.996,Saskatchewan Telecommunications
Q3: WASTED TECH,36149,US,25,17.192857142857143,"Hawaiian Telcom Services Company, Inc."
Q3: WASTED TECH,265442,BR,25,41.666666666666664,VISUAL LINK COMUNICACOES MULTIMIDIA LTDA - ME
Q3: WASTED TECH,264144,BR,25,33.84615384615385,ASAP GLOBAL TELECOM
Q3: WASTED TECH,855,CA,25,48.38387096774194,Bell Canada
Q3: WASTED TECH,52587,BR,25,34.496,iFibra Telecom
Q3: WASTED TECH,4618,TH,25,59.14166666666667,Internet Thailand Company Limited
Q3: WASTED TECH,23314,US,25,9.934615384615386,Summit Broadband
Q3: WASTED TECH,18106,SG,24,48.18571428571428,Viewqwest Pte Ltd
Q3: WASTED TECH,198477,GR,24,58.12173913043478,TI SPARKLE GREECE SA
Q3: WASTED TECH,14537,US,24,56.449999999999996,Continent 8 LLC
Q3: WASTED TECH,786,GB,24,24.153846153846153,Jisc Services Limited
Q3: WASTED TECH,14051,US,23,38.46153846153846,Fidium
Q3: WASTED TECH,41998,DE,23,53.62173913043478,NetCom BW GmbH
Q3: WASTED TECH,266520,BR,23,27.84193548387097,Voob Telecom Ltda
Q3: WASTED TECH,22925,US,23,25.331999999999997,"Allied Telecom Group, LLC"
Q3: WASTED TECH,21738,US,23,56.556666666666665,Rozint
Q3: WASTED TECH,26827,US,23,18.181818181818183,EPB Fiber Optics
Q3: WASTED TECH,29405,SK,22,50.07083333333333,VNET a.s.
Q3: WASTED TECH,7992,CA,22,31.94347826086957,Cogeco Connexion Inc.
Q3: WASTED TECH,15108,US,22,15.372727272727273,Allo Communications LLC
Q3: WASTED TECH,10835,US,22,42.84782608695652,Visionary Communications LLC
Q3: WASTED TECH,766,ES,22,31.566666666666666,Entidad Publica Empresarial Red.es
Q3: WASTED TECH,23201,PY,21,47.19130434782609,TIGO Paraguay
Q3: WASTED TECH,20712,GB,21,50.0,Andrews & Arnold Ltd
Q3: WASTED TECH,2153,US,21,0.0,CENIC
Q3: WASTED TECH,2027,FR,21,58.0,MilkyWan
Q3: WASTED TECH,6922,US,21,18.527272727272727,Texas Department of Information Resources
Q3: WASTED TECH,6848,BE,21,23.916666666666668,Telenet BV
Q3: WASTED TECH,29670,DE,20,48.335,"Individual Network Berlin (""IN-Berlin"") e.V."
Q3: WASTED TECH,14282,BR,20,45.72105263157895,ONN MULTIMIDIA LTDA
Q3: WASTED TECH,22742,US,20,22.105263157894736,Connecticut Education Network
Q3: WASTED TECH,268689,BR,20,32.576190476190476,ELEVEL TECNOLOGIA LTDA
Q3: WASTED TECH,10396,PR,20,11.112499999999999,"DATACOM CARIBE, INC."
Q3: WASTED TECH,7122,CA,20,39.23636363636364,Bell Canada
Q3: WASTED TECH,25248,CZ,20,42.114814814814814,RADIOKOMUNIKACE a.s.
Q3: WASTED TECH,39642,DK,20,57.89473684210526,Norlys Digital A/S
Q4: THE SWAMP,38255,CN,4183,0.0,China Education and Research Network (CERNET)
Q4: THE SWAMP,9930,MY,2727,52.84418604651163,TIME dotCom Bhd
Q4: THE SWAMP,23764,HK,2500,57.96885245901639,China Telecom Global
Q4: THE SWAMP,52025,GB,1929,56.37244897959184,ParadoxNetworks Limited
Q4: THE SWAMP,56662,PL,1890,0.0,Marcin Gondek
Q4: THE SWAMP,202365,TR,1068,48.5,Chronos
Q4: THE SWAMP,4635,HK,1006,59.12702702702702,HKIX Route Servers
Q4: THE SWAMP,59919,IT,968,10.0,Brainbox S.r.l.
Q4: THE SWAMP,9049,RU,895,32.79032258064516,"JSC ""ER-Telecom Holding"""
Q4: THE SWAMP,12741,PL,860,43.995673076923076,Netia SA
Q4: THE SWAMP,35598,RU,813,50.53074074074074,INETCOM CARRIER LLC
Q4: THE SWAMP,62255,SI,600,49.948913043478264,BiMajLink d.o.o.
Q4: THE SWAMP,31500,AG,547,59.25061728395062,Global Network Management Inc
Q4: THE SWAMP,28917,LT,517,56.415625,"Fiord Networks, UAB"
Q4: THE SWAMP,30844,GB,514,33.30978723404255,Liquid Intelligent Technologies 
Q4: THE SWAMP,20804,PL,499,59.83576923076923,Exatel S.A.
Q4: THE SWAMP,3786,KR,456,3.114634146341463,LG DACOM Corporation
Q4: THE SWAMP,37662,MU,386,42.21058823529412,West Indian Ocean Cable Company (WIOCC)
Q4: THE SWAMP,28283,BR,378,49.57351598173516,Adyl Telecom
Q4: THE SWAMP,19551,US,375,39.23612903225807,Incapsula Inc
Q4: THE SWAMP,50509,RU,373,54.54846153846154,Transroute.Net
Q4: THE SWAMP,29076,RU,353,48.753246753246756,Citytelecom LLC
Q4: THE SWAMP,206499,GB,328,24.605555555555554,LOCIX LIMITED
Q4: THE SWAMP,34872,BE,294,49.03024691358024,Servperso Systems
Q4: THE SWAMP,13237,DE,279,46.5510989010989,euNetworks GmbH
Q4: THE SWAMP,12912,PL,272,40.51111111111111,T-Mobile Polska S.A.
Q4: THE SWAMP,212895,DE,271,24.4225,Johannes Ernst
Q4: THE SWAMP,2516,JP,267,43.00248447204969,KDDI Corporation
Q4: THE SWAMP,3255,UA,266,49.292814371257485,Ukrainian Academic and Research Network
Q4: THE SWAMP,29226,RU,265,35.2436170212766,MasterTel
Q4: THE SWAMP,12552,SE,252,57.05155279503105,GlobalConnect (IP-Only)
Q4: THE SWAMP,54994,CA,242,56.785714285714285,Meteverse Limited
Q4: THE SWAMP,61973,CZ,240,0.0,Netassist International s.r.o.
Q4: THE SWAMP,1828,US,226,26.628750000000004,Unitas Global
Q4: THE SWAMP,198949,IL,217,40.897368421052626,Radware
Q4: THE SWAMP,262663,BR,217,40.0,METROFLEX TELECOMUNICACOES LTDA
Q4: THE SWAMP,8641,RU,210,51.2265625,"LLC ""Nauka-Svyaz"""
Q4: THE SWAMP,13536,US,207,26.734615384615388,"FirstLight Fiber, Inc."
Q4: THE SWAMP,34854,DE,195,22.22222222222222,Maria Merkel
Q4: THE SWAMP,263903,BR,190,32.145192307692305,INFORBARRA TELECOM
Q4: THE SWAMP,1820,US,175,51.2651376146789,WNET TELECOM USA Corp.
Q4: THE SWAMP,201706,RU,174,36.31467889908257,SERVICEPIPE LLC
Q4: THE SWAMP,269096,BR,173,34.69111111111111,NORTH TECNOLOGIA
Q4: THE SWAMP,18678,CO,169,57.32121212121212,INTERNEXA S.A. E.S.P
Q4: THE SWAMP,37282,NG,167,24.95929203539823,Mainone Cable Company
Q4: THE SWAMP,15164,US,166,19.90552147239264,Unite Private Networks LLC.
Q4: THE SWAMP,4657,SG,163,41.6496062992126,StarHub Ltd
Q4: THE SWAMP,4761,ID,162,53.22377622377623,PT Indosat Tbk
Q4: THE SWAMP,8732,RU,161,13.288288288288289,JSC Comcor
Q4: THE SWAMP,43298,RU,161,54.99047619047619,Storm Networks LLC
Q4: THE SWAMP,21949,CA,159,29.79741379310345,Beanfield Technologies Inc.
Q4: THE SWAMP,1680,IL,158,51.032653061224494,Cellcom Fixed Line Communication L.P
Q4: THE SWAMP,21574,BR,156,39.82526315789474,Century Telecom Ltda
Q4: THE SWAMP,40264,US,155,28.866666666666667,Charter Communications LLC
Q4: THE SWAMP,8551,IL,152,41.03947368421053,Bezeq International Ltd.
Q4: THE SWAMP,21497,UA,140,46.08,Vodafone Ukraine
Q4: THE SWAMP,20055,US,139,44.45169491525424,Ziply Fiber
Q4: THE SWAMP,17378,US,130,22.02890625,"TierPoint, LLC"
Q4: THE SWAMP,41051,CH,128,20.897692307692306,Freetransit Project (Openfactory GmbH)
Q4: THE SWAMP,4455,GB,127,56.580769230769235,IX Reach Ltd
Q4: THE SWAMP,12400,IL,121,44.64631578947368,Partner Communications Ltd.
Q4: THE SWAMP,3573,US,121,16.8,Accenture LLP
Q4: THE SWAMP,2907,JP,117,11.49157894736842,Science Information Network
Q4: THE SWAMP,209533,CH,114,14.634146341463415,iFog GmbH - BGPTunnel
Q4: THE SWAMP,8772,UA,109,29.351020408163265,NetAssist LLC
Q4: THE SWAMP,53356,CA,106,54.76923076923077,Free Range Cloud Hosting Inc.
Q4: THE SWAMP,262907,BR,105,43.749315068493146,Brasil TecPar
Q4: THE SWAMP,33132,US,105,10.448453608247423,Crown Castle Fiber LLC
Q4: THE SWAMP,9198,KZ,101,59.65694444444445,JSC Kazakhtelecom
Q4: THE SWAMP,5606,RO,100,52.67349397590361,GTS Telecom SRL
Q4: THE SWAMP,2686,US,99,19.871951219512194,"AT&T Enterprises, LLC"
Q4: THE SWAMP,28716,IT,99,55.515151515151516,Retelit Digital Services S.p.A.
Q4: THE SWAMP,703,US,98,26.673170731707316,Verizon Business - APAC
Q4: THE SWAMP,2854,RU,98,23.45686274509804,LLC Orange Business Services
Q4: THE SWAMP,35708,DE,96,0.0,4b42 UG
Q4: THE SWAMP,199599,RU,96,38.47951807228916,"Telecom-Birzha, LLC"
Q4: THE SWAMP,14789,US,96,0.0,"Cloudflare, Inc."
Q4: THE SWAMP,12357,ES,94,53.482795698924726,VODAFONE ESPANA S.A.U.
Q4: THE SWAMP,33763,MU,94,21.871428571428574,Paratus Telecommunications Limited
Q4: THE SWAMP,1267,IT,94,47.36578947368421,WIND TRE S.P.A.
Q4: THE SWAMP,3741,ZA,92,52.97394957983193,Dimension Data
Q4: THE SWAMP,11351,US,91,11.071428571428571,Charter Communications Inc
Q4: THE SWAMP,201776,RU,90,58.71791044776119,Miranda-Media Ltd
Q4: THE SWAMP,63293,US,89,0.0,Meta (CDN Network)
Q4: THE SWAMP,44600,UA,89,44.29420289855073,"""GIGATRANS UKRAINE"", LLC"
Q4: THE SWAMP,56534,RU,88,56.46363636363636,Comfortel Ltd.
Q4: THE SWAMP,50384,RU,88,44.83176470588235,W-IX Route Servers
Q4: THE SWAMP,12963,UA,87,47.16375,"Scientific Industrial Firm ""Volz"" Ltd"
Q4: THE SWAMP,16637,ZA,87,45.316326530612244,MTN SA (Bayobab)
Q4: THE SWAMP,13767,US,86,7.4939024390243905,"DataBank Holdings, Ltd."
Q4: THE SWAMP,27064,US,86,0.0,Defense Information Systems Agency (DISA)
Q4: THE SWAMP,10103,HK,86,36.117721518987345,HK Broadband Network Ltd.
Q4: THE SWAMP,2519,JP,85,47.55138888888889,ARTERIA Networks Corporation
Q4: THE SWAMP,62,US,83,6.3012345679012345,CyrusOne LLC
Q4: THE SWAMP,262761,BR,79,51.294736842105266,Sinal Br Telecom Ltda
Q4: THE SWAMP,11426,US,78,27.751851851851853,Charter Communications Inc
Q4: THE SWAMP,59692,AE,78,45.581818181818186,IQWeb FZ-LLC
Q4: THE SWAMP,37613,GH,78,34.51346153846154,DOLPHIN TELECOMMUNICATION LIMITED
Q4: THE SWAMP,3352,ES,78,46.85,TELEFONICA DE ESPANA S.A.U.
Q4: THE SWAMP,57724,RU,75,40.393750000000004,DDOS-GUARD LTD
Q4: THE SWAMP,141137,ID,75,50.147368421052626,PT Media Cepat Indonesia
Q4: THE SWAMP,11796,US,74,23.396666666666665,"Airstream Communications, LLC"
Q4: THE SWAMP,33363,US,73,25.762162162162163,"Charter Communications, Inc"
Q4: THE SWAMP,5400,GB,72,37.972131147540985,British Telecommunications (International) 
Q4: THE SWAMP,62943,US,71,24.352380952380955,"Missouri Network Alliance, LLC"
Q4: THE SWAMP,31216,FR,71,53.457692307692305,BSO Network Solutions SAS
Q4: THE SWAMP,35661,FR,71,45.800000000000004,VIRTUA SYSTEMS SAS
Q4: THE SWAMP,4847,CN,69,15.515151515151516,China Telecom Beijing Province Network
Q4: THE SWAMP,264997,BR,69,21.8171875,Direct Telecom Ltda
Q4: THE SWAMP,5056,US,69,22.751666666666665,Aureon Network Services
Q4: THE SWAMP,4808,CN,69,14.5,China Unicom Beijing Province Network
Q4: THE SWAMP,31898,US,68,42.41621621621622,Oracle Cloud
Q4: THE SWAMP,29838,US,67,22.65869565217391,"Atlantic Metro Communications II, Inc."
Q4: THE SWAMP,35000,RU,67,26.424,"JSC ""Severen-Telecom"""
Q4: THE SWAMP,3754,US,67,0.0,NYSERNet
Q4: THE SWAMP,48858,RU,65,41.393181818181816,"JSC ""ER-Telecom Holding"""
Q4: THE SWAMP,263966,BR,64,20.125396825396827,WorldWifi
Q4: THE SWAMP,4648,NZ,61,34.373333333333335,Spark New Zealand
Q4: THE SWAMP,268314,BR,61,32.52727272727273,SUPORTI TELECOM
Q4: THE SWAMP,6789,RU,61,33.99285714285714,CRELCOM LLC
Q4: THE SWAMP,306,US,61,0.0,United States Department of Defense (DoD)
Q4: THE SWAMP,5578,SK,61,50.57037037037038,"SWAN, a.s."
Q4: THE SWAMP,9848,KR,60,4.45,SEJONG NETWORKS
Q4: THE SWAMP,2687,US,59,17.620338983050846,"AT&T Enterprises, LLC"
Q4: THE SWAMP,64126,DO,57,37.379999999999995,"DOMINICAN TELECOM PRIME, DTP, S.R.L."
Q4: THE SWAMP,136907,HK,57,0.0,Huawei Cloud
Q4: THE SWAMP,196695,RU,56,31.918867924528303,NetOne Rus JSC
Q4: THE SWAMP,5713,ZA,55,47.38409090909091,Telkom SA Ltd.
Q4: THE SWAMP,49063,RU,55,35.56481481481482,Data Storage Center JSC
Q4: THE SWAMP,12695,RU,54,33.673469387755105,LLC Digital Network
Q4: THE SWAMP,34309,DE,54,53.550909090909094,Link11 GmbH
Q4: THE SWAMP,197068,RU,54,48.30338983050848,High Load Lab (Qrator)
Q4: THE SWAMP,3302,IT,54,55.48888888888889,Retelit Digital Services S.p.A.
Q4: THE SWAMP,28761,RU,53,43.758490566037736,CrimeaCom South LLC
Q4: THE SWAMP,50606,PL,53,54.86666666666667,Horyzont Technologie Internetowe sp.z.o.o.
Q4: THE SWAMP,31042,RS,53,44.10363636363636,Serbia BroadBand-Srpske Kablovske mreze d.o.o.
Q4: THE SWAMP,25180,GB,53,29.59433962264151,Exponential-E Ltd.
Q4: THE SWAMP,3204,EE,52,28.695833333333336,xTom OU
Q4: THE SWAMP,835,CA,52,58.887692307692305,GoCodeIT Inc
